#[Header]										
#Keyword=SCHEM										
#NameString=Selventa Legacy Chemical Names										
#DomainString=Chemical										
#SpeciesString=all										
#DescriptionString=Selventa names for chemicals, drugs, and other molecule abundances. It is not recommended that new BEL Documents include reference to any of these legacy namespaces.										
#VersionString=20140225										
#[Values]										
ID	ALTIDS	LABEL	SYNONYMS	DESCRIPTION	TYPE	SPECIES	XREF	OBSOLETE	PARENTS	CHILDREN
A1523		Keratan sulfate			A		CHEBI:60924			
A1524		Keratin			A		MESHC:D007633			
A1525		Ketamine			A		CHEBI:6121			
A1526		Ketanserin			A		CHEBI:6123			
A1527		Ketone Body			A		CHEBI:73693			
A1528		Ketotifen			A		MESHC:D007665			
A1529		Kifunensine			A		MESHC:C065629			
A1530		Kininogen			A		MESHC:D007704			
A1531		Kip1 protein			A					
A1532		"Klebsiella pneumoniae, lysate"			A					
A1533		Kojic acid			A		CHEBI:43572			
A1534		Kynurenine			A		CHEBI:28683			
A1535		L 651582			A					
A1536		L 659989			A		MESHC:C054893			
A1537		L 663536			A		MESHC:C060893			
A1538		L-3-Amino-isobutanoate			A		CHEBI:18188			
A1539		L-Arabinose			A		CHEBI:30849			
A1540		L-Arginine			A		CHEBI:16467			
A1541		L-Asparagine			A		CHEBI:17196			
A1542		L-Aspartate			A		CHEBI:17053			
A1543		L-Aspartic acid			A		CHEBI:17053			
A1544		"L-Aspartic acid, monosodium salt"			A					
A1545		L-Citrulline			A		CHEBI:16349			
A1546		L-Cysteine			A		CHEBI:17561			
A1547		"L-Cystine, N,N'-bis((5-chloro-3,4-dihydro-3-methyl-1-oxo-1H-2-benzopyran-7-yl)carbonyl)-"			A					
A1548		L-Glutamate			A		CHEBI:16015			
A1549		L-Glutamic acid			A		CHEBI:16015			
A1550		"L-Glutamic acid, ion(1-)"			A		CHEBI:29985			
A1551		L-Glutamine			A		CHEBI:18050			
A1552		L-Lactic acid			A		CHEBI:422			
A1553		L-Metanephrine			A					
A1554		L-Normetanephrine			A					
A1555		L-Sulforaphane			A		CHEBI:47808			
A1556		L-glutamine-p-nitroaniline			A					
A1557		L-glutaminyl-2-napthylamide			A					
A1558		L-glutaminyl-4-methylcourmarinylamide			A					
A1559		L-serine			A		CHEBI:17115			
A1560		L165041			A					
A1561		L826141			A					
A1562		LASS3			A					
A1563		LDL aggregates			A					
A1564		LDL(-)			A					
A1565		LG 268			A		MESHC:C423914			
A1566		LH			A					
A1567		LH-RH			A		MESHC:D007987			
A1568		LY 223982			A		MESHC:C065916			
A1569		LY 255283			A		MESHC:C063823			
A1570		LY 294002			A		CHEBI:65329			
A1571		LY293111			A		MESHC:C094099			
A1572		LY465608			A		MESHC:C453901			
A1573		Lacidipine			A		MESHC:C060285			
A1574		Lactacystin			A		CHEBI:52722			
A1575		Lactate dehydrogenase			A		MESHC:D007770			
A1576		Lactic acid			A		CHEBI:28358			
A1577		Lactose			A		CHEBI:17716			
A1578		Lactotriaosylceramide			A		MESHC:C025575			
A1579		Lamellipodiae			A					
A1580		Lanosterol			A		CHEBI:16521			
A1581		Lapatinib			A		CHEBI:49603			
A1582		Latrunculin B			A		CHEBI:49703			
A1583		Lauric acid			A		CHEBI:30805			
A1584		Lauroyl-coenzyme A			A		CHEBI:15521			
A1585		Lazabemide			A		MESHC:C059303			
A1586		Lead			A		CHEBI:25016			
A1587		Lecithin			A		CHEBI:61995			
A1588		Lectin			A		MESHC:D037102			
A1589		Leflunomide			A		CHEBI:6402			
A1590		Lentinan			A		MESHC:D007912			
A1591		Leptin			A		MESHC:D020738			
A1592		Leptomycin B			A		CHEBI:52646			
A1593		Letrozole			A		CHEBI:6413			
A1594		Leucine			A		CHEBI:25017			
A1595		Leucovorin			A		CHEBI:15640			
A1596		Leukotriene			A		CHEBI:25029			
A1597		Leukotriene A4			A		CHEBI:15651			
A1598		Leukotriene B4			A		CHEBI:15647			
A1599		Leukotriene C4			A		CHEBI:16978			
A1600		Leukotriene D4			A		CHEBI:28666			
A1601		Leukotriene E4			A		CHEBI:15650			
A1602		Leupeptin			A		MESHC:C032854			
A1603		Leuprolide			A		CHEBI:6427			
A1604		Levetiracetam			A		CHEBI:6437			
A1605		Levisoprenaline			A		CHEBI:6257			
A1606		Levocarnitine			A		CHEBI:16347			
A1607		Levodopa			A		CHEBI:15765			
A1608		Levothyroxine			A		CHEBI:18332			
A1609		Lexacalcitol			A					
A1610		Lexipafant			A		MESHC:C103289			
A1611		Liarozole			A		MESHC:C061121			
A1612		Licoisoflavone A			A		CHEBI:28620			
A1613		Linoleic acid			A		CHEBI:17351			
A1614		Linoleic acid hydroperoxide			A		MESHC:C008285			
A1615		Linolenic acid			A		CHEBI:25048			
A1616		Linoleoyl-coenzyme A			A		MESHC:C026562			
A1617		Linoleoylcarnitine			A		MESHC:C037735			
A1618		Liothyronine			A		CHEBI:18258			
A1619		Lipid hydroperoxide			A		CHEBI:61051			
A1620		Lipids			A		CHEBI:18059			
A1621		Lipoamide			A		CHEBI:17460			
A1622		Lipopolysaccharide			A		CHEBI:16412			
A1623		"Lipopolysaccharide, from A. fumigatus"			A					
A1624		Lipoprotein Particle			A					
A1625		Lipoteichoic acid			A		CHEBI:28640			
A1626		Lipoxin			A		CHEBI:6497			
A1627		Lipoxin A4			A		CHEBI:6498			
A1628		Liraglutide			A		CHEBI:71193			
A1629		Lisofylline			A		MESHC:C025189			
A1630		Lithium			A		CHEBI:30145			
A1631		Lithium chloride			A		CHEBI:48607			
A1632		Lithium chloride (6LiCl)			A					
A1633		Lithocholic acid			A		CHEBI:16325			
A1634		Liver-specific transcription factor LF-B1			A		MESHC:D051538			
A1635		Lixazinone			A		MESHC:C049443			
A1636		Lonafarnib			A		MESHC:C115354			
A1637		Long-chain 2-trans-enoyl CoA			A					
A1638		Long-chain 3-ketoacyl CoA			A					
A1639		Long-chain L-3-hydroxyacyl CoA			A					
A1640		Long-chain acyl CoA			A		MESHC:D000214			
A1641		Long-chain aldehyde			A					
A1642		Long-chain dicarboxylic 2-trans-enoyl CoA			A					
A1643		Long-chain dicarboxylic 3-ketoacyl CoA			A					
A1644		Long-chain dicarboxylic L-3-hydroxyacyl CoA			A					
A1645		Long-chain dicarboxylic fatty acid			A					
A1646		Long-chain dicarboxylic fatty acyl CoA			A					
A1647		Long-chain fatty acid			A		CHEBI:15904			
A1648		Long-chain fatty acyl CoA			A					
A1649		Long-chain fatty acyl CoA (-C2)			A					
A1650		Long-chain thioester			A					
A1651		Lonidamine			A		CHEBI:50138			
A1652		Loperamide			A		CHEBI:6532			
A1653		Losartan			A		CHEBI:6541			
A1654		Losartan potassium			A					
A1655		Lovastatin			A		CHEBI:40303			
A1656		Low Density Lipoprotein			A		MESHC:D008077			
A1657		Loxapine			A		CHEBI:50841			
A1658		Loxoribine			A		MESHC:C068562			
A1659		Lumiliximab			A		MESHC:C509683			
A1660		Luteinizing hormone (human)			A					
A1661		Luteolin			A		CHEBI:15864			
A1662		"Lyase, heparin"			A		MESHC:D019763			
A1663		Lycopene			A		CHEBI:15948			
A1664		Lysine			A		CHEBI:25094			
A1665		Lysophosphatidylcholines			A		CHEBI:60479			
A1666		"Lysophosphatidylethanolamines, C16-18"			A					
A1667		Lysophosphatidylserine			A		CHEBI:68510			
A1668		Lysophospholipid			A		CHEBI:16961			
A1669		Lysozyme chloride			A					
A1670		MAK			A					
A1671		MEK inhibitor			A		CHEBI:75997			
A1672		MEN 10755			A					
A1673		MG115			A					
A1674		MJ 33			A					
A1675		ML 7			A		MESHC:C070571			
A1676		ML 9			A		MESHC:C056218			
A1677		ML120B			A					
A1678		MME			A		MESHC:C020415			
A1679		Magnesium			A		CHEBI:25107			
A1680		Maitotoxin			A		MESHC:C020394			
A1681		Malathion			A		CHEBI:6651			
A1682		Malic acid			A		CHEBI:6650			
A1683		Malondialdehyde			A		CHEBI:566274			
A1684		Malonyl coenzyme A			A		CHEBI:15531			
A1685		Maltose			A		CHEBI:17306			
A1686		Manganese			A		CHEBI:18291			
A1687		Manidipine			A		MESHC:C054218			
A1688		Mannitol			A		CHEBI:29864			
A1689		Mannose			A		CHEBI:37684			
A1690		Mannosyl-oligosaccharide Glc3Man9GlcNAc2			A					
A1691		Manumycin			A		MESHC:C054474			
A1692		Mapatumumab			A		MESHC:C507357			
A1693		Marimastat			A		CHEBI:50662			
A1694		Mastoparan			A		MESHC:C037500			
A1695		Mdm2 protein			A		MESHC:D051736			
A1696		Mecamylamine			A		MESHC:D008464			
A1697		Medium High Density Lipoprotein			A					
A1698		Medium-chain 2-trans-enoyl CoA			A					
A1699		Medium-chain 3-ketoacyl CoA			A					
A1700		Medium-chain L-3-hydroxyacyl CoA			A					
A1701		Medium-chain fatty acid			A		CHEBI:59554			
A1702		Medium-chain fatty acyl CoA			A					
A1703		Medium-chain fatty acyl CoA (-C2)			A					
A1704		Medroxyprogesterone			A		CHEBI:6715			
A1705		Medroxyprogesterone acetate			A		CHEBI:6716			
A1706		Megestrol acetate			A		CHEBI:6723			
A1707		Melagatran			A		CHEBI:43966			
A1708		Melanins			A		MESHC:D008543			
A1709		Melatonin			A		CHEBI:16796			
A1710		Melittin			A		MESHC:D008555			
A1711		Meloxicam			A		CHEBI:6741			
A1712		Memantine			A		CHEBI:64312			
A1713		Menadione			A		CHEBI:28869			
A1714		Mercaptoethanol			A		CHEBI:41218			
A1715		Mercuric chloride			A		CHEBI:31823			
A1716		Mercury			A		CHEBI:25195			
A1717		Mersalyl			A		MESHC:D008634			
A1718		Metallothionein			A		MESHC:D008668			
A1719		Metformin			A		CHEBI:6801			
A1720		Methamphetamine			A		CHEBI:6809			
A1721		Methanesulfonate			A		CHEBI:25224			
A1722		Methionine			A		CHEBI:16811			
A1723		Methionine sulfoxide			A		CHEBI:49033			
A1724		Methionine sulfoximine			A		CHEBI:47833			
A1725		Methionine-R-sulfoxide			A					
A1726		Methotrexate			A		CHEBI:44185			
A1727		Methoxysuccinyl-alanyl-alanyl-prolyl-valine chloromethyl ketone			A		MESHC:C026704			
A1728		"Methyl 2-(1H-indole-3-carbonyl)-1,3-thiazole-4-carboxylate"			A					
A1729		"Methyl 9,10-12,3-diepoxystearate"			A		MESHC:C039254			
A1730		Methyl N5-(imino(nitroamino)methyl)-L-ornithine monohydrochloride			A					
A1731		Methyl alcohol			A		CHEBI:17790			
A1732		Methyl methanesulfonate			A		CHEBI:25255			
A1733		Methyl n-propyl sulfide			A					
A1734		Methyl palmitate			A		CHEBI:69187			
A1735		Methyl-branched carboxylic 2-trans-enoyl CoA			A					
A1736		Methyl-branched carboxylic 3-ketoacyl CoA			A					
A1737		Methyl-branched carboxylic D-3-hydroxyacyl CoA			A					
A1738		Methyl-branched carboxylic fatty acid			A					
A1739		Methyl-branched carboxylic fatty acyl CoA			A					
A1740		Methylallyl aconitine			A					
A1741		Methylamine			A		CHEBI:16830			
A1742		Methylchlor			A		MESHC:C002158			
A1743		Methylcholanthrene			A		CHEBI:34342			
A1744		Methyldopa anhydrous			A		CHEBI:61058			
A1745		Methyleugenol			A		CHEBI:4918			
A1746		Methyllycaconitine			A		MESHC:C054634			
A1747		Methylmercury II			A		CHEBI:49747			
A1748		Methylnaltrexone			A		MESHC:C032257			
A1749		Methylnitronitrosoguanidine			A		CHEBI:21759			
A1750		Methylnitrosourea			A		CHEBI:50102			
A1751		Methylphenazonium methosulfate			A		CHEBI:8055			
A1752		Methylphenidate			A		CHEBI:6887			
A1753		Methylprednisolone			A		CHEBI:6888			
A1754		Methylselenic acid			A		MESHC:C008493			
A1755		Methyltestosterone			A		CHEBI:27436			
A1756		Methylthioethanol			A		CHEBI:63861			
A1757		Metiprenaline			A		MESHC:C008401			
A1758		Metribolone			A		CHEBI:379896			
A1759		Metronidazole			A		CHEBI:6909			
A1760		Metyrapone			A		CHEBI:44241			
A1761		Mevalonate			A		CHEBI:25350			
A1762		Mevalonic acid			A		CHEBI:25351			
A1763		Mevastatin			A		MESHC:C012258			
A1764		Mezerein			A		MESHC:C011309			
A1765		Miconazole			A		CHEBI:6923			
A1766		Mifepristone			A		CHEBI:50692			
A1767		Milrinone			A		CHEBI:50693			
A1768		Minocycline			A		CHEBI:50694			
A1769		Minoxidil			A		CHEBI:6942			
A1770		Misoprostol			A		CHEBI:63610			
A1771		Mithramycin A			A		MESHC:C066851			
A1772		Mitomycin			A		CHEBI:25357			
A1773		"Mitomycin C, 7-N-(p-aminophenyl)-"			A					
A1774		Mitoxantrone			A		CHEBI:50729			
A1775		Mizoribine			A					
A1776		Mocimycin (trivial name)			A					
A1777		Moclobemide			A		MESHC:D020912			
A1778		Molybdate			A		CHEBI:36264			
A1779		Molybdenum			A		CHEBI:28685			
A1780		Molybdenum cofactor			A		CHEBI:21437			
A1781		Mono(2-ethylhexyl) terephthalate			A					
A1782		Mono-(2-ethylhexyl)phthalate			A		CHEBI:17243			
A1783		Mono-benzyl phthalate			A		MESHC:C103325			
A1784		Monoacylglycerol			A		CHEBI:17408			
A1785		Monocrotaline			A		CHEBI:6980			
A1786		Monohydroxyeicosatetraenoate			A					
A1787		Monorden			A		CHEBI:556075			
A1788		Montelukast			A		CHEBI:50730			
A1789		Morin			A		CHEBI:75092			
A1790		Morphine			A		CHEBI:17303			
A1791		Motexafin gadolinium			A		CHEBI:50161			
A1792		Motorcycle exhaust particles			A					
A1793		Moxonidine			A		MESHC:C043482			
A1794		"Msh, 4-nle-7-phe-alpha-"			A		MESHC:C027756			
A1795		Mucopolysaccharide			A		CHEBI:37395			
A1796		Muricholic acid			A		MESHC:C004821			
A1797		Muromonab-CD3			A		MESHC:D016853			
A1798		"Mycobacterium tuberculosis, ext."			A					
A1799		Mycophenolic acid			A		CHEBI:168396			
A1800		Myosin Heavy Chain			A		MESHC:D018995			
A1801		Myosin light chain			A		MESHC:D018994			
A1802		Myricetin			A		CHEBI:18152			
A1803		Myristic acid			A		CHEBI:28875			
A1804		Myxothiazol			A		CHEBI:25461			
A1805		N'-Nitrosonornicotine			A		MESHC:C008655			
A1806		N(6)-Benzoyl-cyclic amp			A		MESHC:C050086			
A1807		N(6)-Cyclopentyladenosine			A		MESHC:C048599			
A1808		"N,N'-Dimethylarginine"			A		CHEBI:25682			
A1809		"N,N,N',N'-Tetrakis(2-pyridylmethyl)ethylenediamine"			A		MESHC:C044387			
A1810		"N,N-Dimethylarginine"			A		CHEBI:17929			
A1811		"N,N-Dimethylsphingosine"			A		MESHC:C061800			
A1812		N-(3-Aminopropyl)cyclohexylamine			A		MESHC:C081181			
A1813		N-2-bromocinnamylamino-ethyl-5-isoquinolinesulphonamide			A					
A1814		N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-			A					
A1815		N-Acetyl-D-glucosamine 6-phosphate			A		CHEBI:15784			
A1816		N-Acetyl-Leu-Leu-Nle-CHO			A					
A1817		N-Acetylasparagine			A		MESHC:C026988			
A1818		N-Acetylaspartate			A		MESHC:C000179			
A1819		N-Acetylbenzoquinoneimine			A					
A1820		"N-Acetylgalactosamine 4,6-bisulfate"			A		MESHC:C030330			
A1821		N-Acetylgalactosamine 4-sulfate			A		MESHC:C046735			
A1822		N-Acetylgalactosaminyl-1-4-N-acetylglucosamine			A		MESHC:C093701			
A1823		"N-Acetylglucosaminono-1,5-lactone O-(phenylcarbamoyl)oxime"			A		MESHC:C068836			
A1824		N-Acetylglutamate			A					
A1825		N-Acetylmannosamine			A		CHEBI:62164			
A1826		N-Acetylputrescine			A		CHEBI:17768			
A1827		N-Carbamoyl-beta-alanine			A		CHEBI:18261			
A1828		N-Formyl-methionyl-leucyl-phenylalanyl-phenylalanine			A		MESHC:C055978			
A1829		N-Formylmethionine leucyl-phenylalanine			A		CHEBI:53490			
A1830		N-Hydroxy-4-aminobiphenyl			A		CHEBI:16580			
A1831		N-Methylaspartate			A		CHEBI:31882			
A1832		N-Methylhistamine			A		CHEBI:29009			
A1833		N-Methylnicotinamide			A		CHEBI:64399			
A1834		N-Methylputrescine			A		CHEBI:17166			
A1835		N-Nitrosonornicotine			A		MESHC:C008655			
A1836		N-acetyl-d-galactosamine			A		CHEBI:28037			
A1837		N-acetylsphingosine			A		CHEBI:46979			
A1838		N-demethylated loperaminde			A					
A1839		N-methylquinine			A					
A1840		"N-n-butyl-1,3-diaminopropane"			A					
A1841		N1-Acetylspermidine			A		CHEBI:17927			
A1842		N1-Acetylspermine			A		CHEBI:17312			
A1843		N4-Acetylaminobutanal			A		CHEBI:7386			
A1844		"N6,N6,N6-Trimethyl-L-lysine"			A		CHEBI:17311			
A1845		NAADP			A		CHEBI:76072			
A1846		NAD			A		CHEBI:13389			
A1847		NAD+			A		CHEBI:15846			
A1848		NADH			A		CHEBI:16908			
A1849		NADP			A		CHEBI:25523			
A1850		NADP+			A		CHEBI:18009			
A1851		NADPH			A		CHEBI:16474			
A1852		NBD peptide			A					
A1853		NC-2100			A		MESHC:C411578			
A1854		NCS 613			A					
A1855		NFKB inhibitor			A					
A1856		NG-Nitroarginine methyl ester			A		MESHC:D019331			
A1857		NH4+			A		CHEBI:28938			
A1858		NMB			A					
A1859		NNK			A					
A1860		NNK (carcinogen)			A		CHEBI:32692			
A1861		NS 398			A		CHEBI:73458			
A1862		NSC 330507			A					
A1863		NSC 336628			A					
A1864		Nadide			A		CHEBI:15846			
A1865		Nafenopin			A		MESHC:D009255			
A1866		Naltrindole			A		MESHC:C055382			
A1867		Nanterinone			A		MESHC:C061526			
A1868		Naphthalene			A		CHEBI:16482			
A1869		Napsagatran			A		MESHC:C087198			
A1870		Naringenin			A		CHEBI:50202			
A1871		"Natriuretic peptide, C-type"			A		MESHC:D020098			
A1872		"Natriuretic peptide, brain"			A		MESHC:D020097			
A1873		Nedaplatin			A		CHEBI:31898			
A1874		Nelfinavir			A		MESHC:D019888			
A1875		Nemalite			A					
A1876		Neomycin			A		CHEBI:7507			
A1877		Nerve growth factor			A		MESHC:D020932			
A1878		Neurotensin			A		CHEBI:7542			
A1879		Neurotoxic Drug			A					
A1880		"Neurotoxin, Clostridium botulinum"			A					
A1881		Neurotrophin-3			A					
A1882		Ngamma-Nitro-L-arginine methyl ester			A					
A1883		Niacin			A		CHEBI:15940			
A1884		Niacinamide			A		CHEBI:17154			
A1885		Nickel			A		CHEBI:28112			
A1886		Nicorandil			A		MESHC:D020108			
A1887		Nicotine			A		CHEBI:18723			
A1888		Nicotinic acid adenine dinucleotide			A		MESHC:C018348			
A1889		Nifedipine			A		CHEBI:7565			
A1890		Niflumic acid			A		MESHC:D009544			
A1891		Nigericin			A		CHEBI:7569			
A1892		Nimesulide			A		CHEBI:44445			
A1893		Nimodipine			A		CHEBI:7575			
A1894		Nitecapone			A		MESHC:C057364			
A1895		Nitrate compounds			A					
A1896		Nitrate(1-)			A		CHEBI:17632			
A1897		Nitric oxide			A		CHEBI:16480			
A1898		Nitrite(1-)			A		CHEBI:16301			
A1899		Nitroarginine			A		MESHC:D019335			
A1900		Nitrofen			A		MESHC:C007350			
A1901		Nitroflurbiprofen			A		MESHC:C095631			
A1902		Nitrogen			A		CHEBI:25555			
A1903		Nitrogen dioxide			A		CHEBI:33101			
A1904		Nitrogen oxides			A		CHEBI:35196			
A1905		Nitroglycerin			A		CHEBI:28787			
A1906		Nitrosamines			A		CHEBI:35803			
A1907		Nitrous oxide			A		CHEBI:17045			
A1908		Nocodazole			A		CHEBI:34892			
A1909		Nodularin			A		MESHC:C063998			
A1910		Nonactin			A		MESHC:C050476			
A1911		Nonanal			A		MESHC:C008664			
A1912		Nonivamide			A		CHEBI:46936			
A1913		Nordihydroguaiaretic acid			A		CHEBI:7625			
A1914		Norepinephrine			A		CHEBI:33569			
A1915		Norethindrone			A		CHEBI:7627			
A1916		Norethynodrel			A		MESHC:D009641			
A1917		Nornicotine			A		CHEBI:28313			
A1918		Noscapine hydrochloride			A					
A1919		Notexin			A		MESHC:C005082			
A1920		Novobiocin			A		CHEBI:28368			
A1921		Nucleotide			A		CHEBI:36976			
A1922		Nutlin 3			A		CHEBI:46742			
A1923		O(6)-Benzylguanine			A		MESHC:C064976			
A1924		O-(4-Ethoxybutyl)berbamine			A		MESHC:C050387			
A1925		O-Acylcarnitine			A		CHEBI:17387			
A1926		OP			A					
A1927		ORG34116			A					
A1928		ORG34517			A		MESHC:C526064			
A1929		ORG34850			A		MESHC:C526063			
A1930		Oblimersen sodium			A					
A1931		Ochratoxin A			A		CHEBI:7719			
A1932		Octadecadienoic acid			A		CHEBI:25627			
A1933		"Octadecanoic acid, ion(1-)"			A		CHEBI:25629			
A1934		"Octanoic acid, ion(1-)"			A		CHEBI:25646			
A1935		Octanoyl-coenzyme A			A		CHEBI:15533			
A1936		Octreotide			A		CHEBI:7726			
A1937		Okadaic acid			A		CHEBI:44658			
A1938		Olanzapine			A		CHEBI:7735			
A1939		Oleic acid			A		CHEBI:16196			
A1940		Oleoyl-CoA			A		CHEBI:15534			
A1941		Oleoyl-coenzyme A			A		CHEBI:15534			
A1942		Oligomycin			A		CHEBI:25675			
A1943		Oligosaccharide			A		CHEBI:50699			
A1944		Oltipraz			A		MESHC:C026209			
A1945		Omeprazole			A		CHEBI:7772			
A1946		Onapristone			A		MESHC:C053238			
A1947		Oncostatin M			A		MESHC:D053683			
A1948		Org 30029			A		MESHC:C062763			
A1949		Org 9935			A		MESHC:C097915			
A1950		Organic anion			A		CHEBI:25696			
A1951		Oridonin			A		MESHC:C011959			
A1952		Orlistat			A		MESHC:C055122			
A1953		Ornithine			A		CHEBI:18257			
A1954		Oroxylin A			A		CHEBI:61668			
A1955		Orthocresol			A		CHEBI:28054			
A1956		Orthophosphate			A		CHEBI:18367			
A1957		Osmolite			A		MESHC:C080652			
A1958		Ossamycin			A		MESHC:C008717			
A1959		Osteopontin			A		MESHC:D053495			
A1960		Ouabain			A		CHEBI:472805			
A1961		Ovalbumin			A		MESHC:D010047			
A1962		Oxalacetic acid			A		CHEBI:30744			
A1963		Oxalic acid			A		CHEBI:16995			
A1964		Oxaliplatin			A		CHEBI:31941			
A1965		Oxaloacetate			A		CHEBI:16452			
A1966		Oxandrolone			A		CHEBI:7820			
A1967		Oxazepam			A		CHEBI:7823			
A1968		Oxazolone			A		CHEBI:53076			
A1969		"Oxidase, xanthine"			A		MESHC:D014969			
A1970		Oxidized High Density Lipoprotein			A					
A1971		Oxidized Low Density Lipoprotein			A		MESHC:C099252			
A1972		Oxidized-Prostaglandin			A					
A1973		Oxidopamine			A		MESHC:D016627			
A1974		Oxiglutatione			A		CHEBI:17858			
A1975		Oxitropium bromide			A					
A1976		Oxotremorine M			A		CHEBI:38322			
A1977		Oxygen			A		CHEBI:15379			
A1978		Oxyhemoglobin			A		CHEBI:7861			
A1979		Oxypurinol			A		CHEBI:28315			
A1980		Oxysterol			A		CHEBI:53030			
A1981		Oxytetracycline			A		CHEBI:27701			
A1982		Oxytocin			A		CHEBI:7872			
A1983		Ozone			A		CHEBI:25812			
A1984		PARP inhibitor			A					
A1985		PC-SPES			A		MESHC:C114209			
A1986		PD 0183812			A		MESHC:C429523			
A1987		PD 116948			A					
A1988		PD 117519			A					
A1989		PD 123319			A		CHEBI:61014			
A1990		"PD 98,059"			A					
A1991		PD-168393			A					
A1992		PD0325901			A		MESHC:C506614			
A1993		PD153035			A					
A1994		PD180			A					
A1995		PD590089			A					
A1996		PHA665752			A					
A1997		PKF242-484			A					
A1998		PKI166			A		MESHC:C410026			
A1999		POVPC			A		CHEBI:60319			
A2000		PP1 tyrosine kinase inhibitor			A					
A2001		PP2 tyrosine kinase inhibitor			A					
A2002		PPAR Delta agonist			A					
A2003		PPAR Gamma inhibitor			A					
A2004		PQIP			A					
A2005		PS-1145			A		MESHC:C456319			
A2006		PTK787			A					
A2007		Paclitaxel			A		CHEBI:45863			
A2008		"Paeonia lactiflora Pall., extract"			A					
A2009		Pak 104P			A		MESHC:C103821			
A2010		Palmitate			A		CHEBI:7896			
A2011		Palmitic acid			A		CHEBI:15756			
A2012		Palmitoleic acid			A		CHEBI:28716			
A2013		Palmitoleoyl-CoA			A		CHEBI:53152			
A2014		Palmitoyl coenzyme A			A		CHEBI:15525			
A2015		Palmitoyl-CoA			A		CHEBI:15525			
A2016		Palmitoylcarnitine			A		MESHC:D010172			
A2017		Pancreastatin			A		MESHC:C050836			
A2018		Panobinostat			A		MESHC:C496932			
A2019		Paraoxon			A		CHEBI:27827			
A2020		Paraquat			A		CHEBI:34905			
A2021		Parathyroid			A					
A2022		Parecoxib			A		CHEBI:73038			
A2023		Pargyline			A		MESHC:D010293			
A2024		Paricalcitol			A		CHEBI:7931			
A2025		Paroxetine			A		CHEBI:7936			
A2026		Parthenolide			A		CHEBI:7939			
A2027		Particulate Matter			A		MESHC:D052638			
A2028		Pathogen Associated Molecular Patterns			A					
A2029		Paxilline			A		MESHC:C048220			
A2030		Peldesine			A		MESHC:C104194			
A2031		Pentagastrin			A		MESHC:D010418			
A2032		Pentane			A		CHEBI:37830			
A2033		"Pentanedioic acid, 2-oxo-, ion(2-)"			A					
A2034		Pentobarbital			A		CHEBI:7983			
A2035		Pentostatin			A		MESHC:D015649			
A2036		Pentoxifylline			A		MESHC:D010431			
A2037		Pentylenetetrazol			A		MESHC:D010433			
A2038		Pepstatin			A		MESHC:C031375			
A2039		Peptide			A		CHEBI:16670			
A2040		Peptidoglycan			A		CHEBI:8005			
A2041		Perfluorodecanoic acid			A		CHEBI:35546			
A2042		Perfluorooctane sulfonic acid			A		MESHC:C076994			
A2043		Perfluorooctanoic acid			A		CHEBI:35549			
A2044		Perforin			A		MESHC:D054353			
A2045		Perindopril			A		CHEBI:8024			
A2046		Perlecan			A		MESHC:C071927			
A2047		Peroxide (O2(2-))			A					
A2048		Peroxynitrite			A		CHEBI:25941			
A2049		Pertussis toxins			A					
A2050		Pertuzumab			A		MESHC:C485206			
A2051		Phenacetin			A		CHEBI:8050			
A2052		Phenelzine			A		MESHC:D010624			
A2053		Phenethyl isothiocyanate			A		CHEBI:351346			
A2054		Phenethylamine			A		CHEBI:18397			
A2055		Phenformin			A		CHEBI:8064			
A2056		Phenobarbital			A		CHEBI:8069			
A2057		Phenol			A		CHEBI:15882			
A2058		"Phenol, 4-(1-(4-(2-(dimethylamino)ethoxy)phenyl)-2-phenyl-1-butenyl)-, (E)-"			A					
A2059		"Phenol, 4-(1-(4-(2-(dimethylamino)ethoxy)phenyl)-2-phenyl-1-butenyl)-, (Z)-"			A					
A2060		Phenolphthalein			A		CHEBI:34914			
A2061		Phenyl acetate			A		CHEBI:8082			
A2062		Phenyl-N-tert-butylnitrone			A		MESHC:C029217			
A2063		Phenylacetaldehyde			A		CHEBI:16424			
A2064		Phenylacetic acid			A		CHEBI:30745			
A2065		Phenylalanine			A		CHEBI:28044			
A2066		Phenyldichloroarsine			A		MESHC:C053663			
A2067		Phenylephrine			A		CHEBI:8093			
A2068		Phenylhydrazine			A		CHEBI:27924			
A2069		Phenylmethylsulfonyl fluoride			A		CHEBI:8102			
A2070		Phenylpyrazole			A					
A2071		Phenytoin			A		CHEBI:8107			
A2072		Phlorhizin			A		CHEBI:8113			
A2073		Phorbol			A		CHEBI:8116			
A2074		"Phorbol 12,13-dibutyrate"			A		CHEBI:17598			
A2075		Phorbolol myristate acetate			A		MESHC:C016658			
A2076		Phorone			A		CHEBI:35572			
A2077		Phosphatase			A		MESHC:D010744			
A2078		Phosphate			A		CHEBI:26020			
A2079		Phosphatidate			A		CHEBI:57739			
A2080		Phosphatidic acid			A		CHEBI:16337			
A2081		Phosphatidyl choline			A					
A2082		Phosphatidylethanolamine			A		CHEBI:16038			
A2083		Phosphatidylinositol 3-phosphate			A		CHEBI:26034			
A2084		"Phosphatidylinositol-3,4,5-trisphosphate"			A		CHEBI:16618			
A2085		Phosphoadenosine phosphosulfate			A		MESHC:D010724			
